datetime,station,passengers,temperature,weather_type,is_weekend,events,predicted_passengers
2024-12-12 16:37:50.109234,Gullmarsplan,22,-2.2,snow,False,[],72.12419891357422
2024-12-12 16:37:50.109234,Fridhemsplan,20,-2.2,snow,False,[],72.12419891357422
2024-12-12 16:37:50.109234,Tekniska högskolan,12,-2.2,snow,False,[],72.12419891357422
2024-12-12 16:37:50.109234,Universitet,11,-2.2,snow,False,[],72.12419891357422
2024-12-12 16:37:50.109234,Gamla stan,17,-2.2,snow,False,[],72.12419891357422
2024-12-12 16:37:50.109234,Kungsträdgården,14,-2.2,snow,False,[],72.12419891357422
2024-12-12 16:37:50.109234,Odenplan,18,-2.2,snow,False,[],72.12419891357422
2024-12-12 16:37:50.109234,Medborgarplatsen,18,-2.2,snow,False,[],72.12419891357422
2024-12-12 17:37:50.109234,T-Centralen,80,-2.2,snow,False,[],26.3552188873291
2024-12-12 17:37:50.109234,Slussen,40,-2.2,snow,False,[],26.3552188873291
2024-12-12 17:37:50.109234,Gullmarsplan,22,-2.2,snow,False,[],26.3552188873291
2024-12-12 17:37:50.109234,Fridhemsplan,20,-2.2,snow,False,[],26.3552188873291
2024-12-12 17:37:50.109234,Tekniska högskolan,12,-2.2,snow,False,[],26.3552188873291
2024-12-12 17:37:50.109234,Universitet,11,-2.2,snow,False,[],26.3552188873291
2024-12-12 17:37:50.109234,Gamla stan,17,-2.2,snow,False,[],26.3552188873291
2024-12-12 17:37:50.109234,Kungsträdgården,14,-2.2,snow,False,[],26.3552188873291
2024-12-12 17:37:50.109234,Odenplan,18,-2.2,snow,False,[],26.3552188873291
2024-12-12 17:37:50.109234,Medborgarplatsen,18,-2.2,snow,False,[],26.3552188873291
2024-12-12 18:37:50.109234,T-Centralen,80,-2.2,snow,False,[],-8.137808799743652
2024-12-12 18:37:50.109234,Slussen,40,-2.2,snow,False,[],-8.137808799743652
2024-12-12 18:37:50.109234,Gullmarsplan,22,-2.2,snow,False,[],-8.137808799743652
2024-12-12 18:37:50.109234,Fridhemsplan,20,-2.2,snow,False,[],-8.137808799743652
2024-12-12 18:37:50.109234,Tekniska högskolan,12,-2.2,snow,False,[],-8.137808799743652
2024-12-12 18:37:50.109234,Universitet,11,-2.2,snow,False,[],-8.137808799743652
2024-12-12 18:37:50.109234,Gamla stan,17,-2.2,snow,False,[],-8.137808799743652
2024-12-12 18:37:50.109234,Kungsträdgården,14,-2.2,snow,False,[],-8.137808799743652
2024-12-12 18:37:50.109234,Odenplan,18,-2.2,snow,False,[],-8.137808799743652
2024-12-12 18:37:50.109234,Medborgarplatsen,18,-2.2,snow,False,[],-8.137808799743652
2024-12-12 19:37:50.109234,T-Centralen,80,-2.2,snow,False,[],12.867318153381348
2024-12-12 19:37:50.109234,Slussen,40,-2.2,snow,False,[],12.867318153381348
2024-12-12 19:37:50.109234,Gullmarsplan,22,-2.2,snow,False,[],12.867318153381348
2024-12-12 19:37:50.109234,Fridhemsplan,20,-2.2,snow,False,[],12.867318153381348
2024-12-12 19:37:50.109234,Tekniska högskolan,12,-2.2,snow,False,[],12.867318153381348
2024-12-12 19:37:50.109234,Universitet,11,-2.2,snow,False,[],12.867318153381348
2024-12-12 19:37:50.109234,Gamla stan,17,-2.2,snow,False,[],12.867318153381348
2024-12-12 19:37:50.109234,Kungsträdgården,14,-2.2,snow,False,[],12.867318153381348
2024-12-12 19:37:50.109234,Odenplan,18,-2.2,snow,False,[],12.867318153381348
2024-12-12 19:37:50.109234,Medborgarplatsen,18,-2.2,snow,False,[],12.867318153381348
2024-12-12 20:37:50.109234,T-Centralen,80,-2.2,snow,False,[],263.1793212890625
2024-12-12 20:37:50.109234,Slussen,40,-2.2,snow,False,[],263.1793212890625
2024-12-12 20:37:50.109234,Gullmarsplan,22,-2.2,snow,False,[],263.1793212890625
2024-12-12 20:37:50.109234,Fridhemsplan,20,-2.2,snow,False,[],263.1793212890625
2024-12-12 20:37:50.109234,Tekniska högskolan,12,-2.2,snow,False,[],263.1793212890625
2024-12-12 20:37:50.109234,Universitet,11,-2.2,snow,False,[],263.1793212890625
2024-12-12 20:37:50.109234,Gamla stan,17,-2.2,snow,False,[],263.1793212890625
2024-12-12 20:37:50.109234,Kungsträdgården,14,-2.2,snow,False,[],263.1793212890625
2024-12-12 20:37:50.109234,Odenplan,18,-2.2,snow,False,[],263.1793212890625
2024-12-12 20:37:50.109234,Medborgarplatsen,18,-2.2,snow,False,[],263.1793212890625
2024-12-12 21:37:50.109234,T-Centralen,800,-2.2,snow,False,[],433.4871826171875
2024-12-12 21:37:50.109234,Slussen,400,-2.2,snow,False,[],433.4871826171875
2024-12-12 21:37:50.109234,Gullmarsplan,224,-2.2,snow,False,[],433.4871826171875
2024-12-12 21:37:50.109234,Fridhemsplan,200,-2.2,snow,False,[],433.4871826171875
2024-12-12 21:37:50.109234,Tekniska högskolan,120,-2.2,snow,False,[],433.4871826171875
2024-12-12 21:37:50.109234,Universitet,112,-2.2,snow,False,[],433.4871826171875
2024-12-12 21:37:50.109234,Gamla stan,173,-2.2,snow,False,[],433.4871826171875
2024-12-12 21:37:50.109234,Kungsträdgården,146,-2.2,snow,False,[],433.4871826171875
2024-12-12 21:37:50.109234,Odenplan,186,-2.2,snow,False,[],433.4871826171875
2024-12-12 21:37:50.109234,Medborgarplatsen,181,-2.2,snow,False,[],433.4871826171875
2024-12-12 22:37:50.109234,T-Centralen,1600,-2.2,snow,False,[],413.65472412109375
2024-12-12 22:37:50.109234,Slussen,800,-2.2,snow,False,[],413.65472412109375
2024-12-12 22:37:50.109234,Gullmarsplan,448,-2.2,snow,False,[],413.65472412109375
2024-12-12 22:37:50.109234,Fridhemsplan,400,-2.2,snow,False,[],413.65472412109375
2024-12-12 22:37:50.109234,Tekniska högskolan,240,-2.2,snow,False,[],413.65472412109375
2024-12-12 22:37:50.109234,Universitet,224,-2.2,snow,False,[],413.65472412109375
2024-12-12 22:37:50.109234,Gamla stan,346,-2.2,snow,False,[],413.65472412109375
2024-12-12 22:37:50.109234,Kungsträdgården,293,-2.2,snow,False,[],413.65472412109375
2024-12-12 22:37:50.109234,Odenplan,597,-2.2,snow,False,[],413.65472412109375
2024-12-12 22:37:50.109234,Medborgarplatsen,580,-2.2,snow,False,[],413.65472412109375
2024-12-12 23:37:50.109234,T-Centralen,1600,-2.2,snow,False,[],394.5129699707031
2024-12-12 23:37:50.109234,Slussen,800,-2.2,snow,False,[],394.5129699707031
2024-12-12 23:37:50.109234,Gullmarsplan,448,-2.2,snow,False,[],394.5129699707031
2024-12-12 23:37:50.109234,Fridhemsplan,400,-2.2,snow,False,[],394.5129699707031
2024-12-12 23:37:50.109234,Tekniska högskolan,360,-2.2,snow,False,[],394.5129699707031
2024-12-12 23:37:50.109234,Universitet,336,-2.2,snow,False,[],394.5129699707031
2024-12-12 23:37:50.109234,Gamla stan,346,-2.2,snow,False,[],394.5129699707031
2024-12-12 23:37:50.109234,Kungsträdgården,293,-2.2,snow,False,[],394.5129699707031
2024-12-12 23:37:50.109234,Odenplan,597,-2.2,snow,False,[],394.5129699707031
2024-12-12 23:37:50.109234,Medborgarplatsen,580,-2.2,snow,False,[],394.5129699707031
2024-12-13 00:37:50.109234,T-Centralen,1600,-2.2,snow,False,[],384.1974792480469
2024-12-13 00:37:50.109234,Slussen,800,-2.2,snow,False,[],384.1974792480469
2024-12-13 00:37:50.109234,Gullmarsplan,448,-2.2,snow,False,[],384.1974792480469
2024-12-13 00:37:50.109234,Fridhemsplan,400,-2.2,snow,False,[],384.1974792480469
2024-12-13 00:37:50.109234,Tekniska högskolan,360,-2.2,snow,False,[],384.1974792480469
2024-12-13 00:37:50.109234,Universitet,336,-2.2,snow,False,[],384.1974792480469
2024-12-13 00:37:50.109234,Gamla stan,346,-2.2,snow,False,[],384.1974792480469
2024-12-13 00:37:50.109234,Kungsträdgården,293,-2.2,snow,False,[],384.1974792480469
2024-12-13 00:37:50.109234,Odenplan,597,-2.2,snow,False,[],384.1974792480469
2024-12-13 00:37:50.109234,Medborgarplatsen,580,-2.2,snow,False,[],384.1974792480469
2024-12-13 01:37:50.109234,T-Centralen,800,-2.2,snow,False,[],379.0603942871094
2024-12-13 01:37:50.109234,Slussen,400,-2.2,snow,False,[],379.0603942871094
2024-12-13 01:37:50.109234,Gullmarsplan,224,-2.2,snow,False,[],379.0603942871094
2024-12-13 01:37:50.109234,Fridhemsplan,200,-2.2,snow,False,[],379.0603942871094
2024-12-13 01:37:50.109234,Tekniska högskolan,180,-2.2,snow,False,[],379.0603942871094
2024-12-13 01:37:50.109234,Universitet,168,-2.2,snow,False,[],379.0603942871094
2024-12-13 01:37:50.109234,Gamla stan,225,-2.2,snow,False,[],379.0603942871094
2024-12-13 01:37:50.109234,Kungsträdgården,190,-2.2,snow,False,[],379.0603942871094
2024-12-13 01:37:50.109234,Odenplan,186,-2.2,snow,False,[],379.0603942871094
2024-12-13 01:37:50.109234,Medborgarplatsen,181,-2.2,snow,False,[],379.0603942871094
2024-12-13 02:37:50.109234,T-Centralen,800,-2.2,snow,False,[],377.32763671875
2024-12-13 02:37:50.109234,Slussen,400,-2.2,snow,False,[],377.32763671875
2024-12-13 02:37:50.109234,Gullmarsplan,224,-2.2,snow,False,[],377.32763671875
2024-12-13 02:37:50.109234,Fridhemsplan,200,-2.2,snow,False,[],377.32763671875
2024-12-13 02:37:50.109234,Tekniska högskolan,180,-2.2,snow,False,[],377.32763671875
2024-12-13 02:37:50.109234,Universitet,168,-2.2,snow,False,[],377.32763671875
2024-12-13 02:37:50.109234,Gamla stan,225,-2.2,snow,False,[],377.32763671875
2024-12-13 02:37:50.109234,Kungsträdgården,190,-2.2,snow,False,[],377.32763671875
2024-12-13 02:37:50.109234,Odenplan,186,-2.2,snow,False,[],377.32763671875
2024-12-13 02:37:50.109234,Medborgarplatsen,181,-2.2,snow,False,[],377.32763671875
2024-12-13 03:37:50.109234,T-Centralen,800,-2.2,snow,False,[],378.82598876953125
2024-12-13 03:37:50.109234,Slussen,400,-2.2,snow,False,[],378.82598876953125
2024-12-13 03:37:50.109234,Gullmarsplan,224,-2.2,snow,False,[],378.82598876953125
2024-12-13 03:37:50.109234,Fridhemsplan,200,-2.2,snow,False,[],378.82598876953125
2024-12-13 03:37:50.109234,Tekniska högskolan,180,-2.2,snow,False,[],378.82598876953125
2024-12-13 03:37:50.109234,Universitet,168,-2.2,snow,False,[],378.82598876953125
2024-12-13 03:37:50.109234,Gamla stan,225,-2.2,snow,False,[],378.82598876953125
2024-12-13 03:37:50.109234,Kungsträdgården,190,-2.2,snow,False,[],378.82598876953125
2024-12-13 03:37:50.109234,Odenplan,186,-2.2,snow,False,[],378.82598876953125
2024-12-13 03:37:50.109234,Medborgarplatsen,181,-2.2,snow,False,[],378.82598876953125
2024-12-13 04:37:50.109234,T-Centralen,800,-2.2,snow,False,[],384.54547119140625
2024-12-13 04:37:50.109234,Slussen,400,-2.2,snow,False,[],384.54547119140625
2024-12-13 04:37:50.109234,Gullmarsplan,224,-2.2,snow,False,[],384.54547119140625
2024-12-13 04:37:50.109234,Fridhemsplan,200,-2.2,snow,False,[],384.54547119140625
2024-12-13 04:37:50.109234,Tekniska högskolan,180,-2.2,snow,False,[],384.54547119140625
2024-12-13 04:37:50.109234,Universitet,168,-2.2,snow,False,[],384.54547119140625
2024-12-13 04:37:50.109234,Gamla stan,225,-2.2,snow,False,[],384.54547119140625
2024-12-13 04:37:50.109234,Kungsträdgården,190,-2.2,snow,False,[],384.54547119140625
2024-12-13 04:37:50.109234,Odenplan,186,-2.2,snow,False,[],384.54547119140625
2024-12-13 04:37:50.109234,Medborgarplatsen,181,-2.2,snow,False,[],384.54547119140625
2024-12-13 05:37:50.109234,T-Centralen,800,-2.2,snow,False,[],394.9061279296875
2024-12-13 05:37:50.109234,Slussen,400,-2.2,snow,False,[],394.9061279296875
2024-12-13 05:37:50.109234,Gullmarsplan,224,-2.2,snow,False,[],394.9061279296875
2024-12-13 05:37:50.109234,Fridhemsplan,200,-2.2,snow,False,[],394.9061279296875
2024-12-13 05:37:50.109234,Tekniska högskolan,180,-2.2,snow,False,[],394.9061279296875
2024-12-13 05:37:50.109234,Universitet,168,-2.2,snow,False,[],394.9061279296875
2024-12-13 05:37:50.109234,Gamla stan,225,-2.2,snow,False,[],394.9061279296875
2024-12-13 05:37:50.109234,Kungsträdgården,190,-2.2,snow,False,[],394.9061279296875
2024-12-13 05:37:50.109234,Odenplan,186,-2.2,snow,False,[],394.9061279296875
2024-12-13 05:37:50.109234,Medborgarplatsen,181,-2.2,snow,False,[],394.9061279296875
2024-12-13 06:37:50.109234,T-Centralen,800,-2.2,snow,False,[],406.7242126464844
2024-12-13 06:37:50.109234,Slussen,400,-2.2,snow,False,[],406.7242126464844
2024-12-13 06:37:50.109234,Gullmarsplan,224,-2.2,snow,False,[],406.7242126464844
2024-12-13 06:37:50.109234,Fridhemsplan,200,-2.2,snow,False,[],406.7242126464844
2024-12-13 06:37:50.109234,Tekniska högskolan,180,-2.2,snow,False,[],406.7242126464844
2024-12-13 06:37:50.109234,Universitet,168,-2.2,snow,False,[],406.7242126464844
2024-12-13 06:37:50.109234,Gamla stan,225,-2.2,snow,False,[],406.7242126464844
2024-12-13 06:37:50.109234,Kungsträdgården,190,-2.2,snow,False,[],406.7242126464844
2024-12-13 06:37:50.109234,Odenplan,186,-2.2,snow,False,[],406.7242126464844
2024-12-13 06:37:50.109234,Medborgarplatsen,181,-2.2,snow,False,[],406.7242126464844
2024-12-13 07:37:50.109234,T-Centralen,1440,-2.2,snow,False,[],412.8220520019531
2024-12-13 07:37:50.109234,Slussen,720,-2.2,snow,False,[],412.8220520019531
2024-12-13 07:37:50.109234,Gullmarsplan,403,-2.2,snow,False,[],412.8220520019531
2024-12-13 07:37:50.109234,Fridhemsplan,360,-2.2,snow,False,[],412.8220520019531
2024-12-13 07:37:50.109234,Tekniska högskolan,324,-2.2,snow,False,[],412.8220520019531
2024-12-13 07:37:50.109234,Universitet,302,-2.2,snow,False,[],412.8220520019531
2024-12-13 07:37:50.109234,Gamla stan,405,-2.2,snow,False,[],412.8220520019531
2024-12-13 07:37:50.109234,Kungsträdgården,343,-2.2,snow,False,[],412.8220520019531
2024-12-13 07:37:50.109234,Odenplan,470,-2.2,snow,False,[],412.8220520019531
2024-12-13 07:37:50.109234,Medborgarplatsen,456,-2.2,snow,False,[],412.8220520019531
2024-12-13 08:37:50.109234,T-Centralen,1440,-2.2,snow,False,[],401.288818359375
2024-12-13 08:37:50.109234,Slussen,720,-2.2,snow,False,[],401.288818359375
2024-12-13 08:37:50.109234,Gullmarsplan,403,-2.2,snow,False,[],401.288818359375
2024-12-13 08:37:50.109234,Fridhemsplan,360,-2.2,snow,False,[],401.288818359375
2024-12-13 08:37:50.109234,Tekniska högskolan,216,-2.2,snow,False,[],401.288818359375
2024-12-13 08:37:50.109234,Universitet,201,-2.2,snow,False,[],401.288818359375
2024-12-13 08:37:50.109234,Gamla stan,405,-2.2,snow,False,[],401.288818359375
2024-12-13 08:37:50.109234,Kungsträdgården,343,-2.2,snow,False,[],401.288818359375
2024-12-13 08:37:50.109234,Odenplan,470,-2.2,snow,False,[],401.288818359375
2024-12-13 08:37:50.109234,Medborgarplatsen,456,-2.2,snow,False,[],401.288818359375
2024-12-13 09:37:50.109234,T-Centralen,1440,-2.2,snow,False,[],372.76617431640625
2024-12-13 09:37:50.109234,Slussen,720,-2.2,snow,False,[],372.76617431640625
2024-12-13 09:37:50.109234,Gullmarsplan,403,-2.2,snow,False,[],372.76617431640625
2024-12-13 09:37:50.109234,Fridhemsplan,360,-2.2,snow,False,[],372.76617431640625
2024-12-13 09:37:50.109234,Tekniska högskolan,216,-2.2,snow,False,[],372.76617431640625
2024-12-13 09:37:50.109234,Universitet,201,-2.2,snow,False,[],372.76617431640625
2024-12-13 09:37:50.109234,Gamla stan,405,-2.2,snow,False,[],372.76617431640625
2024-12-13 09:37:50.109234,Kungsträdgården,343,-2.2,snow,False,[],372.76617431640625
2024-12-13 09:37:50.109234,Odenplan,470,-2.2,snow,False,[],372.76617431640625
2024-12-13 09:37:50.109234,Medborgarplatsen,456,-2.2,snow,False,[],372.76617431640625
2024-12-13 10:37:50.109234,T-Centralen,800,-2.2,snow,False,[],347.3433532714844
2024-12-13 10:37:50.109234,Slussen,400,-2.2,snow,False,[],347.3433532714844
2024-12-13 10:37:50.109234,Gullmarsplan,224,-2.2,snow,False,[],347.3433532714844
2024-12-13 10:37:50.109234,Fridhemsplan,200,-2.2,snow,False,[],347.3433532714844
2024-12-13 10:37:50.109234,Tekniska högskolan,120,-2.2,snow,False,[],347.3433532714844
2024-12-13 10:37:50.109234,Universitet,112,-2.2,snow,False,[],347.3433532714844
2024-12-13 10:37:50.109234,Gamla stan,173,-2.2,snow,False,[],347.3433532714844
2024-12-13 10:37:50.109234,Kungsträdgården,146,-2.2,snow,False,[],347.3433532714844
2024-12-13 10:37:50.109234,Odenplan,186,-2.2,snow,False,[],347.3433532714844
2024-12-13 10:37:50.109234,Medborgarplatsen,181,-2.2,snow,False,[],347.3433532714844
2024-12-13 11:37:50.109234,T-Centralen,800,-2.2,snow,False,[],327.7752685546875
2024-12-13 11:37:50.109234,Slussen,400,-2.2,snow,False,[],327.7752685546875
2024-12-13 11:37:50.109234,Gullmarsplan,224,-2.2,snow,False,[],327.7752685546875
2024-12-13 11:37:50.109234,Fridhemsplan,200,-2.2,snow,False,[],327.7752685546875
2024-12-13 11:37:50.109234,Tekniska högskolan,120,-2.2,snow,False,[],327.7752685546875
2024-12-13 11:37:50.109234,Universitet,112,-2.2,snow,False,[],327.7752685546875
2024-12-13 11:37:50.109234,Gamla stan,173,-2.2,snow,False,[],327.7752685546875
2024-12-13 11:37:50.109234,Kungsträdgården,146,-2.2,snow,False,[],327.7752685546875
2024-12-13 11:37:50.109234,Odenplan,186,-2.2,snow,False,[],327.7752685546875
2024-12-13 11:37:50.109234,Medborgarplatsen,181,-2.2,snow,False,[],327.7752685546875
2024-12-13 12:37:50.109234,T-Centralen,800,-2.2,snow,False,[],311.7405090332031
2024-12-13 12:37:50.109234,Slussen,400,-2.2,snow,False,[],311.7405090332031
2024-12-13 12:37:50.109234,Gullmarsplan,224,-2.2,snow,False,[],311.7405090332031
2024-12-13 12:37:50.109234,Fridhemsplan,200,-2.2,snow,False,[],311.7405090332031
2024-12-13 12:37:50.109234,Tekniska högskolan,120,-2.2,snow,False,[],311.7405090332031
2024-12-13 12:37:50.109234,Universitet,112,-2.2,snow,False,[],311.7405090332031
2024-12-13 12:37:50.109234,Gamla stan,173,-2.2,snow,False,[],311.7405090332031
2024-12-13 12:37:50.109234,Kungsträdgården,146,-2.2,snow,False,[],311.7405090332031
2024-12-13 12:37:50.109234,Odenplan,186,-2.2,snow,False,[],311.7405090332031
2024-12-13 12:37:50.109234,Medborgarplatsen,181,-2.2,snow,False,[],311.7405090332031
2024-12-13 13:37:50.109234,T-Centralen,800,-2.2,snow,False,[],265.69622802734375
2024-12-13 13:37:50.109234,Slussen,400,-2.2,snow,False,[],265.69622802734375
2024-12-13 13:37:50.109234,Gullmarsplan,224,-2.2,snow,False,[],265.69622802734375
2024-12-13 13:37:50.109234,Fridhemsplan,200,-2.2,snow,False,[],265.69622802734375
2024-12-13 13:37:50.109234,Tekniska högskolan,120,-2.2,snow,False,[],265.69622802734375
2024-12-13 13:37:50.109234,Universitet,112,-2.2,snow,False,[],265.69622802734375
2024-12-13 13:37:50.109234,Gamla stan,173,-2.2,snow,False,[],265.69622802734375
2024-12-13 13:37:50.109234,Kungsträdgården,146,-2.2,snow,False,[],265.69622802734375
2024-12-13 13:37:50.109234,Odenplan,186,-2.2,snow,False,[],265.69622802734375
2024-12-13 13:37:50.109234,Medborgarplatsen,181,-2.2,snow,False,[],265.69622802734375
2024-12-13 14:37:50.109234,T-Centralen,800,-2.2,snow,False,[],49.16582489013672
2024-12-13 14:37:50.109234,Slussen,400,-2.2,snow,False,[],49.16582489013672
2024-12-13 14:37:50.109234,Gullmarsplan,224,-2.2,snow,False,[],49.16582489013672
2024-12-13 14:37:50.109234,Fridhemsplan,200,-2.2,snow,False,[],49.16582489013672
2024-12-13 14:37:50.109234,Tekniska högskolan,120,-2.2,snow,False,[],49.16582489013672
2024-12-13 14:37:50.109234,Universitet,112,-2.2,snow,False,[],49.16582489013672
2024-12-13 14:37:50.109234,Gamla stan,173,-2.2,snow,False,[],49.16582489013672
2024-12-13 14:37:50.109234,Kungsträdgården,146,-2.2,snow,False,[],49.16582489013672
2024-12-13 14:37:50.109234,Odenplan,186,-2.2,snow,False,[],49.16582489013672
2024-12-13 14:37:50.109234,Medborgarplatsen,181,-2.2,snow,False,[],49.16582489013672
2024-12-13 15:37:50.109234,T-Centralen,80,-1.1,snow,False,[],48.01085662841797
2024-12-13 15:37:50.109234,Slussen,40,-1.1,snow,False,[],48.01085662841797
2024-12-13 15:37:50.109234,Gullmarsplan,22,-1.1,snow,False,[],48.01085662841797
2024-12-13 15:37:50.109234,Fridhemsplan,20,-1.1,snow,False,[],48.01085662841797
2024-12-13 15:37:50.109234,Tekniska högskolan,12,-1.1,snow,False,[],48.01085662841797
2024-12-13 15:37:50.109234,Universitet,11,-1.1,snow,False,[],48.01085662841797
2024-12-13 15:37:50.109234,Gamla stan,17,-1.1,snow,False,[],48.01085662841797
2024-12-13 15:37:50.109234,Kungsträdgården,14,-1.1,snow,False,[],48.01085662841797
2024-12-13 15:37:50.109234,Odenplan,18,-1.1,snow,False,[],48.01085662841797
2024-12-13 15:37:50.109234,Medborgarplatsen,18,-1.1,snow,False,[],48.01085662841797
2024-12-13 16:37:50.109234,T-Centralen,80,-1.1,snow,False,[],45.198143005371094
2024-12-13 16:37:50.109234,Slussen,40,-1.1,snow,False,[],45.198143005371094
2024-12-13 16:37:50.109234,Gullmarsplan,22,-1.1,snow,False,[],45.198143005371094
2024-12-13 16:37:50.109234,Fridhemsplan,20,-1.1,snow,False,[],45.198143005371094
2024-12-13 16:37:50.109234,Tekniska högskolan,12,-1.1,snow,False,[],45.198143005371094
2024-12-13 16:37:50.109234,Universitet,11,-1.1,snow,False,[],45.198143005371094
2024-12-13 16:37:50.109234,Gamla stan,17,-1.1,snow,False,[],45.198143005371094
2024-12-13 16:37:50.109234,Kungsträdgården,14,-1.1,snow,False,[],45.198143005371094
2024-12-13 16:37:50.109234,Odenplan,18,-1.1,snow,False,[],45.198143005371094
2024-12-13 16:37:50.109234,Medborgarplatsen,18,-1.1,snow,False,[],45.198143005371094
2024-12-13 17:37:50.109234,T-Centralen,80,-1.1,snow,False,[],44.94652557373047
2024-12-13 17:37:50.109234,Slussen,40,-1.1,snow,False,[],44.94652557373047
2024-12-13 17:37:50.109234,Gullmarsplan,22,-1.1,snow,False,[],44.94652557373047
2024-12-13 17:37:50.109234,Fridhemsplan,20,-1.1,snow,False,[],44.94652557373047
2024-12-13 17:37:50.109234,Tekniska högskolan,12,-1.1,snow,False,[],44.94652557373047
2024-12-13 17:37:50.109234,Universitet,11,-1.1,snow,False,[],44.94652557373047
2024-12-13 17:37:50.109234,Gamla stan,17,-1.1,snow,False,[],44.94652557373047
2024-12-13 17:37:50.109234,Kungsträdgården,14,-1.1,snow,False,[],44.94652557373047
2024-12-13 17:37:50.109234,Odenplan,18,-1.1,snow,False,[],44.94652557373047
2024-12-13 17:37:50.109234,Medborgarplatsen,18,-1.1,snow,False,[],44.94652557373047
2024-12-13 18:37:50.109234,T-Centralen,80,-1.1,snow,False,[],54.22557830810547
2024-12-13 18:37:50.109234,Slussen,40,-1.1,snow,False,[],54.22557830810547
2024-12-13 18:37:50.109234,Gullmarsplan,22,-1.1,snow,False,[],54.22557830810547
2024-12-13 18:37:50.109234,Fridhemsplan,20,-1.1,snow,False,[],54.22557830810547
2024-12-13 18:37:50.109234,Tekniska högskolan,12,-1.1,snow,False,[],54.22557830810547
2024-12-13 18:37:50.109234,Universitet,11,-1.1,snow,False,[],54.22557830810547
2024-12-13 18:37:50.109234,Gamla stan,17,-1.1,snow,False,[],54.22557830810547
2024-12-13 18:37:50.109234,Kungsträdgården,14,-1.1,snow,False,[],54.22557830810547
2024-12-13 18:37:50.109234,Odenplan,18,-1.1,snow,False,[],54.22557830810547
2024-12-13 18:37:50.109234,Medborgarplatsen,18,-1.1,snow,False,[],54.22557830810547
2024-12-13 19:37:50.109234,T-Centralen,80,-1.1,snow,False,[],96.10442352294922
2024-12-13 19:37:50.109234,Slussen,40,-1.1,snow,False,[],96.10442352294922
2024-12-13 19:37:50.109234,Gullmarsplan,22,-1.1,snow,False,[],96.10442352294922
2024-12-13 19:37:50.109234,Fridhemsplan,20,-1.1,snow,False,[],96.10442352294922
2024-12-13 19:37:50.109234,Tekniska högskolan,12,-1.1,snow,False,[],96.10442352294922
2024-12-13 19:37:50.109234,Universitet,11,-1.1,snow,False,[],96.10442352294922
2024-12-13 19:37:50.109234,Gamla stan,17,-1.1,snow,False,[],96.10442352294922
2024-12-13 19:37:50.109234,Kungsträdgården,14,-1.1,snow,False,[],96.10442352294922
2024-12-13 19:37:50.109234,Odenplan,18,-1.1,snow,False,[],96.10442352294922
2024-12-13 19:37:50.109234,Medborgarplatsen,18,-1.1,snow,False,[],96.10442352294922
2024-12-13 20:37:50.109234,T-Centralen,80,-1.1,snow,False,[],172.89981079101562
2024-12-13 20:37:50.109234,Slussen,40,-1.1,snow,False,[],172.89981079101562
2024-12-13 20:37:50.109234,Gullmarsplan,22,-1.1,snow,False,[],172.89981079101562
2024-12-13 20:37:50.109234,Fridhemsplan,20,-1.1,snow,False,[],172.89981079101562
2024-12-13 20:37:50.109234,Tekniska högskolan,12,-1.1,snow,False,[],172.89981079101562
2024-12-13 20:37:50.109234,Universitet,11,-1.1,snow,False,[],172.89981079101562
2024-12-13 20:37:50.109234,Gamla stan,17,-1.1,snow,False,[],172.89981079101562
2024-12-13 20:37:50.109234,Kungsträdgården,14,-1.1,snow,False,[],172.89981079101562
2024-12-13 20:37:50.109234,Odenplan,18,-1.1,snow,False,[],172.89981079101562
2024-12-13 20:37:50.109234,Medborgarplatsen,18,-1.1,snow,False,[],172.89981079101562
2024-12-13 21:37:50.109234,T-Centralen,800,-1.1,snow,False,[],267.3897399902344
2024-12-13 21:37:50.109234,Slussen,400,-1.1,snow,False,[],267.3897399902344
2024-12-13 21:37:50.109234,Gullmarsplan,224,-1.1,snow,False,[],267.3897399902344
2024-12-13 21:37:50.109234,Fridhemsplan,200,-1.1,snow,False,[],267.3897399902344
2024-12-13 21:37:50.109234,Tekniska högskolan,120,-1.1,snow,False,[],267.3897399902344
2024-12-13 21:37:50.109234,Universitet,112,-1.1,snow,False,[],267.3897399902344
2024-12-13 21:37:50.109234,Gamla stan,173,-1.1,snow,False,[],267.3897399902344
2024-12-13 21:37:50.109234,Kungsträdgården,146,-1.1,snow,False,[],267.3897399902344
2024-12-13 21:37:50.109234,Odenplan,186,-1.1,snow,False,[],267.3897399902344
2024-12-13 21:37:50.109234,Medborgarplatsen,181,-1.1,snow,False,[],267.3897399902344
2024-12-13 22:37:50.109234,T-Centralen,1600,-1.1,snow,False,[],352.2550964355469
2024-12-13 22:37:50.109234,Slussen,800,-1.1,snow,False,[],352.2550964355469
2024-12-13 22:37:50.109234,Gullmarsplan,448,-1.1,snow,False,[],352.2550964355469
2024-12-13 22:37:50.109234,Fridhemsplan,400,-1.1,snow,False,[],352.2550964355469
2024-12-13 22:37:50.109234,Tekniska högskolan,240,-1.1,snow,False,[],352.2550964355469
2024-12-13 22:37:50.109234,Universitet,224,-1.1,snow,False,[],352.2550964355469
2024-12-13 22:37:50.109234,Gamla stan,346,-1.1,snow,False,[],352.2550964355469
