datetime,station,current_demand,predicted_demand,optimal_fare,estimated_revenue,demand_multiplier,time_multiplier,adjusted_demand,recommendation_reason
2024-12-16 05:05:25.890062,Kungsträdgården,200,151.4160919189453,48.0,6829.049819867802,1.0,0.8,142.27187124724588,Off-peak but high demand detected
2024-12-16 05:05:25.890062,Odenplan,140,151.4160919189453,48.0,6829.049819867802,1.0,0.8,142.27187124724588,Off-peak but high demand detected
2024-12-16 05:05:25.890062,Medborgarplatsen,136,151.4160919189453,48.0,6829.049819867802,1.0,0.8,142.27187124724588,Off-peak but high demand detected
2024-12-16 06:05:25.890062,T-Centralen,600,151.40097045898438,48.0,6828.367823640627,1.0,0.8,142.25766299251305,Off-peak but high demand detected
2024-12-16 06:05:25.890062,Slussen,300,151.40097045898438,48.0,6828.367823640627,1.0,0.8,142.25766299251305,Off-peak but high demand detected
2024-12-16 06:05:25.890062,Gullmarsplan,168,151.40097045898438,48.0,6828.367823640627,1.0,0.8,142.25766299251305,Off-peak but high demand detected
2024-12-16 06:05:25.890062,Fridhemsplan,150,151.40097045898438,48.0,6828.367823640627,1.0,0.8,142.25766299251305,Off-peak but high demand detected
2024-12-16 06:05:25.890062,Tekniska högskolan,40,151.40097045898438,48.0,6828.367823640627,1.0,0.8,142.25766299251305,Off-peak but high demand detected
2024-12-16 06:05:25.890062,Universitet,37,151.40097045898438,48.0,6828.367823640627,1.0,0.8,142.25766299251305,Off-peak but high demand detected
2024-12-16 06:05:25.890062,Gamla stan,236,151.40097045898438,48.0,6828.367823640627,1.0,0.8,142.25766299251305,Off-peak but high demand detected
2024-12-16 06:05:25.890062,Kungsträdgården,200,151.40097045898438,48.0,6828.367823640627,1.0,0.8,142.25766299251305,Off-peak but high demand detected
2024-12-16 06:05:25.890062,Odenplan,140,151.40097045898438,48.0,6828.367823640627,1.0,0.8,142.25766299251305,Off-peak but high demand detected
2024-12-16 06:05:25.890062,Medborgarplatsen,136,151.40097045898438,48.0,6828.367823640627,1.0,0.8,142.25766299251305,Off-peak but high demand detected
2024-12-16 07:05:25.890062,T-Centralen,600,151.3973388671875,60.0,7982.584030777703,1.0,1.5,133.0430671796284,Peak hour with high demand
2024-12-16 07:05:25.890062,Slussen,300,151.3973388671875,60.0,7982.584030777703,1.0,1.5,133.0430671796284,Peak hour with high demand
2024-12-16 07:05:25.890062,Gullmarsplan,168,151.3973388671875,60.0,7982.584030777703,1.0,1.5,133.0430671796284,Peak hour with high demand
2024-12-16 07:05:25.890062,Fridhemsplan,150,151.3973388671875,60.0,7982.584030777703,1.0,1.5,133.0430671796284,Peak hour with high demand
2024-12-16 07:05:25.890062,Tekniska högskolan,40,151.3973388671875,60.0,7982.584030777703,1.0,1.5,133.0430671796284,Peak hour with high demand
2024-12-16 07:05:25.890062,Universitet,37,151.3973388671875,60.0,7982.584030777703,1.0,1.5,133.0430671796284,Peak hour with high demand
2024-12-16 07:05:25.890062,Gamla stan,236,151.3973388671875,60.0,7982.584030777703,1.0,1.5,133.0430671796284,Peak hour with high demand
2024-12-16 07:05:25.890062,Kungsträdgården,200,151.3973388671875,60.0,7982.584030777703,1.0,1.5,133.0430671796284,Peak hour with high demand
2024-12-16 07:05:25.890062,Odenplan,140,151.3973388671875,60.0,7982.584030777703,1.0,1.5,133.0430671796284,Peak hour with high demand
2024-12-16 07:05:25.890062,Medborgarplatsen,136,151.3973388671875,60.0,7982.584030777703,1.0,1.5,133.0430671796284,Peak hour with high demand
2024-12-16 08:05:25.890062,T-Centralen,600,151.4025421142578,60.0,7982.858377455674,1.0,1.5,133.04763962426122,Peak hour with high demand
2024-12-16 08:05:25.890062,Slussen,300,151.4025421142578,60.0,7982.858377455674,1.0,1.5,133.04763962426122,Peak hour with high demand
2024-12-16 08:05:25.890062,Gullmarsplan,168,151.4025421142578,60.0,7982.858377455674,1.0,1.5,133.04763962426122,Peak hour with high demand
2024-12-16 08:05:25.890062,Fridhemsplan,150,151.4025421142578,60.0,7982.858377455674,1.0,1.5,133.04763962426122,Peak hour with high demand
2024-12-16 08:05:25.890062,Tekniska högskolan,40,151.4025421142578,60.0,7982.858377455674,1.0,1.5,133.04763962426122,Peak hour with high demand
2024-12-16 08:05:25.890062,Universitet,37,151.4025421142578,60.0,7982.858377455674,1.0,1.5,133.04763962426122,Peak hour with high demand
2024-12-16 08:05:25.890062,Gamla stan,236,151.4025421142578,60.0,7982.858377455674,1.0,1.5,133.04763962426122,Peak hour with high demand
2024-12-16 08:05:25.890062,Kungsträdgården,200,151.4025421142578,60.0,7982.858377455674,1.0,1.5,133.04763962426122,Peak hour with high demand
2024-12-16 08:05:25.890062,Odenplan,196,151.4025421142578,60.0,7982.858377455674,1.0,1.5,133.04763962426122,Peak hour with high demand
2024-12-16 08:05:25.890062,Medborgarplatsen,190,151.4025421142578,60.0,7982.858377455674,1.0,1.5,133.04763962426122,Peak hour with high demand
2024-12-16 09:05:25.890062,T-Centralen,600,151.4087371826172,60.0,7983.185018954956,1.0,1.5,133.05308364924926,Peak hour with high demand
2024-12-16 09:05:25.890062,Slussen,300,151.4087371826172,60.0,7983.185018954956,1.0,1.5,133.05308364924926,Peak hour with high demand
2024-12-16 09:05:25.890062,Gullmarsplan,168,151.4087371826172,60.0,7983.185018954956,1.0,1.5,133.05308364924926,Peak hour with high demand
2024-12-16 09:05:25.890062,Fridhemsplan,150,151.4087371826172,60.0,7983.185018954956,1.0,1.5,133.05308364924926,Peak hour with high demand
2024-12-16 09:05:25.890062,Tekniska högskolan,27,151.4087371826172,60.0,7983.185018954956,1.0,1.5,133.05308364924926,Peak hour with high demand
2024-12-16 09:05:25.890062,Universitet,25,151.4087371826172,60.0,7983.185018954956,1.0,1.5,133.05308364924926,Peak hour with high demand
2024-12-16 09:05:25.890062,Gamla stan,236,151.4087371826172,60.0,7983.185018954956,1.0,1.5,133.05308364924926,Peak hour with high demand
2024-12-16 09:05:25.890062,Kungsträdgården,200,151.4087371826172,60.0,7983.185018954956,1.0,1.5,133.05308364924926,Peak hour with high demand
2024-12-16 09:05:25.890062,Odenplan,196,151.4087371826172,60.0,7983.185018954956,1.0,1.5,133.05308364924926,Peak hour with high demand
2024-12-16 09:05:25.890062,Medborgarplatsen,190,151.4087371826172,60.0,7983.185018954956,1.0,1.5,133.05308364924926,Peak hour with high demand
2024-12-16 10:05:25.890062,T-Centralen,600,151.4109649658203,48.0,6828.818588049104,1.0,0.8,142.26705391768965,Off-peak but high demand detected
2024-12-16 10:05:25.890062,Slussen,300,151.4109649658203,48.0,6828.818588049104,1.0,0.8,142.26705391768965,Off-peak but high demand detected
2024-12-16 10:05:25.890062,Gullmarsplan,168,151.4109649658203,48.0,6828.818588049104,1.0,0.8,142.26705391768965,Off-peak but high demand detected
2024-12-16 10:05:25.890062,Fridhemsplan,150,151.4109649658203,48.0,6828.818588049104,1.0,0.8,142.26705391768965,Off-peak but high demand detected
2024-12-16 10:05:25.890062,Tekniska högskolan,27,151.4109649658203,48.0,6828.818588049104,1.0,0.8,142.26705391768965,Off-peak but high demand detected
2024-12-16 10:05:25.890062,Universitet,25,151.4109649658203,48.0,6828.818588049104,1.0,0.8,142.26705391768965,Off-peak but high demand detected
2024-12-16 10:05:25.890062,Gamla stan,236,151.4109649658203,48.0,6828.818588049104,1.0,0.8,142.26705391768965,Off-peak but high demand detected
2024-12-16 10:05:25.890062,Kungsträdgården,200,151.4109649658203,48.0,6828.818588049104,1.0,0.8,142.26705391768965,Off-peak but high demand detected
2024-12-16 10:05:25.890062,Odenplan,196,151.4109649658203,48.0,6828.818588049104,1.0,0.8,142.26705391768965,Off-peak but high demand detected
2024-12-16 10:05:25.890062,Medborgarplatsen,190,151.4109649658203,48.0,6828.818588049104,1.0,0.8,142.26705391768965,Off-peak but high demand detected
2024-12-16 11:05:25.890062,T-Centralen,400,151.40956115722656,48.0,6828.755274574934,1.0,0.8,142.2657348869778,Off-peak but high demand detected
2024-12-16 11:05:25.890062,Slussen,200,151.40956115722656,48.0,6828.755274574934,1.0,0.8,142.2657348869778,Off-peak but high demand detected
2024-12-16 11:05:25.890062,Gullmarsplan,112,151.40956115722656,48.0,6828.755274574934,1.0,0.8,142.2657348869778,Off-peak but high demand detected
2024-12-16 11:05:25.890062,Fridhemsplan,100,151.40956115722656,48.0,6828.755274574934,1.0,0.8,142.2657348869778,Off-peak but high demand detected
2024-12-16 11:05:25.890062,Tekniska högskolan,18,151.40956115722656,48.0,6828.755274574934,1.0,0.8,142.2657348869778,Off-peak but high demand detected
2024-12-16 11:05:25.890062,Universitet,16,151.40956115722656,48.0,6828.755274574934,1.0,0.8,142.2657348869778,Off-peak but high demand detected
2024-12-16 11:05:25.890062,Gamla stan,121,151.40956115722656,48.0,6828.755274574934,1.0,0.8,142.2657348869778,Off-peak but high demand detected
2024-12-16 11:05:25.890062,Kungsträdgården,102,151.40956115722656,48.0,6828.755274574934,1.0,0.8,142.2657348869778,Off-peak but high demand detected
2024-12-16 11:05:25.890062,Odenplan,93,151.40956115722656,48.0,6828.755274574934,1.0,0.8,142.2657348869778,Off-peak but high demand detected
2024-12-16 11:05:25.890062,Medborgarplatsen,90,151.40956115722656,48.0,6828.755274574934,1.0,0.8,142.2657348869778,Off-peak but high demand detected
2024-12-16 12:05:25.890062,T-Centralen,400,151.40753173828125,48.0,6828.663745313366,1.0,0.8,142.2638280273618,Off-peak but high demand detected
2024-12-16 12:05:25.890062,Slussen,200,151.40753173828125,48.0,6828.663745313366,1.0,0.8,142.2638280273618,Off-peak but high demand detected
2024-12-16 12:05:25.890062,Gullmarsplan,112,151.40753173828125,48.0,6828.663745313366,1.0,0.8,142.2638280273618,Off-peak but high demand detected
2024-12-16 12:05:25.890062,Fridhemsplan,100,151.40753173828125,48.0,6828.663745313366,1.0,0.8,142.2638280273618,Off-peak but high demand detected
2024-12-16 12:05:25.890062,Tekniska högskolan,18,151.40753173828125,48.0,6828.663745313366,1.0,0.8,142.2638280273618,Off-peak but high demand detected
2024-12-16 12:05:25.890062,Universitet,16,151.40753173828125,48.0,6828.663745313366,1.0,0.8,142.2638280273618,Off-peak but high demand detected
2024-12-16 12:05:25.890062,Gamla stan,121,151.40753173828125,48.0,6828.663745313366,1.0,0.8,142.2638280273618,Off-peak but high demand detected
2024-12-16 12:05:25.890062,Kungsträdgården,102,151.40753173828125,48.0,6828.663745313366,1.0,0.8,142.2638280273618,Off-peak but high demand detected
2024-12-16 12:05:25.890062,Odenplan,93,151.40753173828125,48.0,6828.663745313366,1.0,0.8,142.2638280273618,Off-peak but high demand detected
2024-12-16 12:05:25.890062,Medborgarplatsen,90,151.40753173828125,48.0,6828.663745313366,1.0,0.8,142.2638280273618,Off-peak but high demand detected
2024-12-16 13:05:25.890062,T-Centralen,400,151.40716552734375,48.0,6828.647228754889,1.0,0.8,142.2634839323935,Off-peak but high demand detected
2024-12-16 13:05:25.890062,Slussen,200,151.40716552734375,48.0,6828.647228754889,1.0,0.8,142.2634839323935,Off-peak but high demand detected
2024-12-16 13:05:25.890062,Gullmarsplan,112,151.40716552734375,48.0,6828.647228754889,1.0,0.8,142.2634839323935,Off-peak but high demand detected
2024-12-16 13:05:25.890062,Fridhemsplan,100,151.40716552734375,48.0,6828.647228754889,1.0,0.8,142.2634839323935,Off-peak but high demand detected
2024-12-16 13:05:25.890062,Tekniska högskolan,18,151.40716552734375,48.0,6828.647228754889,1.0,0.8,142.2634839323935,Off-peak but high demand detected
2024-12-16 13:05:25.890062,Universitet,16,151.40716552734375,48.0,6828.647228754889,1.0,0.8,142.2634839323935,Off-peak but high demand detected
2024-12-16 13:05:25.890062,Gamla stan,121,151.40716552734375,48.0,6828.647228754889,1.0,0.8,142.2634839323935,Off-peak but high demand detected
2024-12-16 13:05:25.890062,Kungsträdgården,102,151.40716552734375,48.0,6828.647228754889,1.0,0.8,142.2634839323935,Off-peak but high demand detected
2024-12-16 13:05:25.890062,Odenplan,93,151.40716552734375,48.0,6828.647228754889,1.0,0.8,142.2634839323935,Off-peak but high demand detected
2024-12-16 13:05:25.890062,Medborgarplatsen,90,151.40716552734375,48.0,6828.647228754889,1.0,0.8,142.2634839323935,Off-peak but high demand detected
2024-12-16 14:05:25.890062,T-Centralen,400,151.4077606201172,48.0,6828.674068162415,1.0,0.8,142.26404308671698,Off-peak but high demand detected
2024-12-16 14:05:25.890062,Slussen,200,151.4077606201172,48.0,6828.674068162415,1.0,0.8,142.26404308671698,Off-peak but high demand detected
2024-12-16 14:05:25.890062,Gullmarsplan,112,151.4077606201172,48.0,6828.674068162415,1.0,0.8,142.26404308671698,Off-peak but high demand detected
2024-12-16 14:05:25.890062,Fridhemsplan,100,151.4077606201172,48.0,6828.674068162415,1.0,0.8,142.26404308671698,Off-peak but high demand detected
2024-12-16 14:05:25.890062,Tekniska högskolan,18,151.4077606201172,48.0,6828.674068162415,1.0,0.8,142.26404308671698,Off-peak but high demand detected
2024-12-16 14:05:25.890062,Universitet,16,151.4077606201172,48.0,6828.674068162415,1.0,0.8,142.26404308671698,Off-peak but high demand detected
2024-12-16 14:05:25.890062,Gamla stan,121,151.4077606201172,48.0,6828.674068162415,1.0,0.8,142.26404308671698,Off-peak but high demand detected
2024-12-16 14:05:25.890062,Kungsträdgården,102,151.4077606201172,48.0,6828.674068162415,1.0,0.8,142.26404308671698,Off-peak but high demand detected
2024-12-16 14:05:25.890062,Odenplan,93,151.4077606201172,48.0,6828.674068162415,1.0,0.8,142.26404308671698,Off-peak but high demand detected
2024-12-16 14:05:25.890062,Medborgarplatsen,90,151.4077606201172,48.0,6828.674068162415,1.0,0.8,142.26404308671698,Off-peak but high demand detected
2024-12-16 15:05:25.890062,T-Centralen,400,151.40762329101562,48.0,6828.667874452986,1.0,0.8,142.26391405110388,Off-peak but high demand detected
2024-12-16 15:05:25.890062,Slussen,200,151.40762329101562,48.0,6828.667874452986,1.0,0.8,142.26391405110388,Off-peak but high demand detected
2024-12-16 15:05:25.890062,Gullmarsplan,112,151.40762329101562,48.0,6828.667874452986,1.0,0.8,142.26391405110388,Off-peak but high demand detected
2024-12-16 15:05:25.890062,Fridhemsplan,100,151.40762329101562,48.0,6828.667874452986,1.0,0.8,142.26391405110388,Off-peak but high demand detected
2024-12-16 15:05:25.890062,Tekniska högskolan,18,151.40762329101562,48.0,6828.667874452986,1.0,0.8,142.26391405110388,Off-peak but high demand detected
2024-12-16 15:05:25.890062,Universitet,16,151.40762329101562,48.0,6828.667874452986,1.0,0.8,142.26391405110388,Off-peak but high demand detected
2024-12-16 15:05:25.890062,Gamla stan,121,151.40762329101562,48.0,6828.667874452986,1.0,0.8,142.26391405110388,Off-peak but high demand detected
2024-12-16 15:05:25.890062,Kungsträdgården,102,151.40762329101562,48.0,6828.667874452986,1.0,0.8,142.26391405110388,Off-peak but high demand detected
2024-12-16 15:05:25.890062,Odenplan,93,151.40762329101562,48.0,6828.667874452986,1.0,0.8,142.26391405110388,Off-peak but high demand detected
2024-12-16 15:05:25.890062,Medborgarplatsen,90,151.40762329101562,48.0,6828.667874452986,1.0,0.8,142.26391405110388,Off-peak but high demand detected
2024-12-16 16:05:25.890062,T-Centralen,100,65.56732940673828,60.0,3457.106449685468,1.0,1.5,57.61844082809113,Peak hour with high demand
2024-12-16 16:05:25.890062,Slussen,50,65.56732940673828,60.0,3457.106449685468,1.0,1.5,57.61844082809113,Peak hour with high demand
2024-12-16 16:05:25.890062,Gullmarsplan,28,65.56732940673828,60.0,3457.106449685468,1.0,1.5,57.61844082809113,Peak hour with high demand
2024-12-16 16:05:25.890062,Fridhemsplan,25,65.56732940673828,60.0,3457.106449685468,1.0,1.5,57.61844082809113,Peak hour with high demand
2024-12-16 16:05:25.890062,Tekniska högskolan,15,65.56732940673828,60.0,3457.106449685468,1.0,1.5,57.61844082809113,Peak hour with high demand
2024-12-16 16:05:25.890062,Universitet,14,65.56732940673828,60.0,3457.106449685468,1.0,1.5,57.61844082809113,Peak hour with high demand
2024-12-16 16:05:25.890062,Gamla stan,21,65.56732940673828,60.0,3457.106449685468,1.0,1.5,57.61844082809113,Peak hour with high demand
2024-12-16 16:05:25.890062,Kungsträdgården,18,65.56732940673828,60.0,3457.106449685468,1.0,1.5,57.61844082809113,Peak hour with high demand
2024-12-16 16:05:25.890062,Odenplan,23,65.56732940673828,60.0,3457.106449685468,1.0,1.5,57.61844082809113,Peak hour with high demand
2024-12-16 16:05:25.890062,Medborgarplatsen,22,65.56732940673828,60.0,3457.106449685468,1.0,1.5,57.61844082809113,Peak hour with high demand
2024-12-16 17:05:25.890062,T-Centralen,100,19.80997657775879,60.0,1044.5018641867975,1.0,1.5,17.408364403113293,Peak hour with high demand
2024-12-16 17:05:25.890062,Slussen,50,19.80997657775879,60.0,1044.5018641867975,1.0,1.5,17.408364403113293,Peak hour with high demand
2024-12-16 17:05:25.890062,Gullmarsplan,28,19.80997657775879,60.0,1044.5018641867975,1.0,1.5,17.408364403113293,Peak hour with high demand
2024-12-16 17:05:25.890062,Fridhemsplan,25,19.80997657775879,60.0,1044.5018641867975,1.0,1.5,17.408364403113293,Peak hour with high demand
2024-12-16 17:05:25.890062,Tekniska högskolan,15,19.80997657775879,60.0,1044.5018641867975,1.0,1.5,17.408364403113293,Peak hour with high demand
2024-12-16 17:05:25.890062,Universitet,14,19.80997657775879,60.0,1044.5018641867975,1.0,1.5,17.408364403113293,Peak hour with high demand
2024-12-16 17:05:25.890062,Gamla stan,21,19.80997657775879,60.0,1044.5018641867975,1.0,1.5,17.408364403113293,Peak hour with high demand
2024-12-16 17:05:25.890062,Kungsträdgården,18,19.80997657775879,60.0,1044.5018641867975,1.0,1.5,17.408364403113293,Peak hour with high demand
2024-12-16 17:05:25.890062,Odenplan,23,19.80997657775879,60.0,1044.5018641867975,1.0,1.5,17.408364403113293,Peak hour with high demand
2024-12-16 17:05:25.890062,Medborgarplatsen,22,19.80997657775879,60.0,1044.5018641867975,1.0,1.5,17.408364403113293,Peak hour with high demand
2024-12-16 18:05:25.890062,T-Centralen,100,23.840280532836914,60.0,1257.0038819350077,1.0,1.5,20.950064698916794,Peak hour with high demand
2024-12-16 18:05:25.890062,Slussen,50,23.840280532836914,60.0,1257.0038819350077,1.0,1.5,20.950064698916794,Peak hour with high demand
2024-12-16 18:05:25.890062,Gullmarsplan,28,23.840280532836914,60.0,1257.0038819350077,1.0,1.5,20.950064698916794,Peak hour with high demand
2024-12-16 18:05:25.890062,Fridhemsplan,25,23.840280532836914,60.0,1257.0038819350077,1.0,1.5,20.950064698916794,Peak hour with high demand
2024-12-16 18:05:25.890062,Tekniska högskolan,15,23.840280532836914,60.0,1257.0038819350077,1.0,1.5,20.950064698916794,Peak hour with high demand
2024-12-16 18:05:25.890062,Universitet,14,23.840280532836914,60.0,1257.0038819350077,1.0,1.5,20.950064698916794,Peak hour with high demand
2024-12-16 18:05:25.890062,Gamla stan,21,23.840280532836914,60.0,1257.0038819350077,1.0,1.5,20.950064698916794,Peak hour with high demand
2024-12-16 18:05:25.890062,Kungsträdgården,18,23.840280532836914,60.0,1257.0038819350077,1.0,1.5,20.950064698916794,Peak hour with high demand
2024-12-16 18:05:25.890062,Odenplan,23,23.840280532836914,60.0,1257.0038819350077,1.0,1.5,20.950064698916794,Peak hour with high demand
2024-12-16 18:05:25.890062,Medborgarplatsen,22,23.840280532836914,60.0,1257.0038819350077,1.0,1.5,20.950064698916794,Peak hour with high demand
2024-12-16 19:05:25.890062,T-Centralen,100,14.384225845336914,48.0,648.7460723171996,1.0,0.8,13.515543173274992,Off-peak but high demand detected
2024-12-16 19:05:25.890062,Slussen,50,14.384225845336914,48.0,648.7460723171996,1.0,0.8,13.515543173274992,Off-peak but high demand detected
2024-12-16 19:05:25.890062,Gullmarsplan,28,14.384225845336914,48.0,648.7460723171996,1.0,0.8,13.515543173274992,Off-peak but high demand detected
2024-12-16 19:05:25.890062,Fridhemsplan,25,14.384225845336914,48.0,648.7460723171996,1.0,0.8,13.515543173274992,Off-peak but high demand detected
2024-12-16 19:05:25.890062,Tekniska högskolan,15,14.384225845336914,48.0,648.7460723171996,1.0,0.8,13.515543173274992,Off-peak but high demand detected
2024-12-16 19:05:25.890062,Universitet,14,14.384225845336914,48.0,648.7460723171996,1.0,0.8,13.515543173274992,Off-peak but high demand detected
2024-12-16 19:05:25.890062,Gamla stan,21,14.384225845336914,48.0,648.7460723171996,1.0,0.8,13.515543173274992,Off-peak but high demand detected
2024-12-16 19:05:25.890062,Kungsträdgården,18,14.384225845336914,48.0,648.7460723171996,1.0,0.8,13.515543173274992,Off-peak but high demand detected
2024-12-16 19:05:25.890062,Odenplan,23,14.384225845336914,48.0,648.7460723171996,1.0,0.8,13.515543173274992,Off-peak but high demand detected
2024-12-16 19:05:25.890062,Medborgarplatsen,22,14.384225845336914,48.0,648.7460723171996,1.0,0.8,13.515543173274992,Off-peak but high demand detected
2024-12-16 20:05:25.890062,T-Centralen,100,0.4805698096752167,48.0,21.67428263802532,1.0,0.8,0.45154755495886084,Off-peak but high demand detected
2024-12-16 20:05:25.890062,Slussen,50,0.4805698096752167,48.0,21.67428263802532,1.0,0.8,0.45154755495886084,Off-peak but high demand detected
2024-12-16 20:05:25.890062,Gullmarsplan,28,0.4805698096752167,48.0,21.67428263802532,1.0,0.8,0.45154755495886084,Off-peak but high demand detected
2024-12-16 20:05:25.890062,Fridhemsplan,25,0.4805698096752167,48.0,21.67428263802532,1.0,0.8,0.45154755495886084,Off-peak but high demand detected
2024-12-16 20:05:25.890062,Tekniska högskolan,15,0.4805698096752167,48.0,21.67428263802532,1.0,0.8,0.45154755495886084,Off-peak but high demand detected
2024-12-16 20:05:25.890062,Universitet,14,0.4805698096752167,48.0,21.67428263802532,1.0,0.8,0.45154755495886084,Off-peak but high demand detected
2024-12-16 20:05:25.890062,Gamla stan,21,0.4805698096752167,48.0,21.67428263802532,1.0,0.8,0.45154755495886084,Off-peak but high demand detected
2024-12-16 20:05:25.890062,Kungsträdgården,18,0.4805698096752167,48.0,21.67428263802532,1.0,0.8,0.45154755495886084,Off-peak but high demand detected
2024-12-16 20:05:25.890062,Odenplan,23,0.4805698096752167,48.0,21.67428263802532,1.0,0.8,0.45154755495886084,Off-peak but high demand detected
2024-12-16 20:05:25.890062,Medborgarplatsen,22,0.4805698096752167,48.0,21.67428263802532,1.0,0.8,0.45154755495886084,Off-peak but high demand detected
2024-12-16 21:05:25.890062,T-Centralen,100,309.22259521484375,48.0,13946.314961565626,1.0,0.8,290.54822836595054,Off-peak but high demand detected
2024-12-16 21:05:25.890062,Slussen,50,309.22259521484375,48.0,13946.314961565626,1.0,0.8,290.54822836595054,Off-peak but high demand detected
2024-12-16 21:05:25.890062,Gullmarsplan,28,309.22259521484375,48.0,13946.314961565626,1.0,0.8,290.54822836595054,Off-peak but high demand detected
2024-12-16 21:05:25.890062,Fridhemsplan,25,309.22259521484375,48.0,13946.314961565626,1.0,0.8,290.54822836595054,Off-peak but high demand detected
2024-12-16 21:05:25.890062,Tekniska högskolan,15,309.22259521484375,48.0,13946.314961565626,1.0,0.8,290.54822836595054,Off-peak but high demand detected
2024-12-16 21:05:25.890062,Universitet,14,309.22259521484375,52.33180648561506,14815.85133618101,1.0902459684503139,0.8,283.1136995099449,Off-peak but high demand detected
2024-12-16 21:05:25.890062,Gamla stan,21,309.22259521484375,48.0,13946.314961565626,1.0,0.8,290.54822836595054,Off-peak but high demand detected
2024-12-16 21:05:25.890062,Kungsträdgården,18,309.22259521484375,48.0,13946.314961565626,1.0,0.8,290.54822836595054,Off-peak but high demand detected
2024-12-16 21:05:25.890062,Odenplan,23,309.22259521484375,48.0,13946.314961565626,1.0,0.8,290.54822836595054,Off-peak but high demand detected
2024-12-16 21:05:25.890062,Medborgarplatsen,22,309.22259521484375,48.0,13946.314961565626,1.0,0.8,290.54822836595054,Off-peak but high demand detected
2024-12-16 22:05:25.890062,T-Centralen,1000,674.7791748046875,48.0,30433.361102842762,1.0,0.8,634.0283563092243,Off-peak but high demand detected
2024-12-16 22:05:25.890062,Slussen,500,674.7791748046875,48.0,30433.361102842762,1.0,0.8,634.0283563092243,Off-peak but high demand detected
2024-12-16 22:05:25.890062,Gullmarsplan,280,674.7791748046875,60.0,35578.44216682379,3.024814060756139,0.8,592.9740361137299,Off-peak but high demand detected
2024-12-16 22:05:25.890062,Fridhemsplan,250,674.7791748046875,60.0,35578.44216682379,3.7477917480468754,0.8,592.9740361137299,Off-peak but high demand detected
2024-12-16 22:05:25.890062,Tekniska högskolan,150,674.7791748046875,60.0,35578.44216682379,5.351227410949103,0.8,592.9740361137299,Off-peak but high demand detected
2024-12-16 22:05:25.890062,Universitet,140,674.7791748046875,60.0,35578.44216682379,5.925650460379464,0.8,592.9740361137299,Off-peak but high demand detected
2024-12-16 22:05:25.890062,Gamla stan,216,674.7791748046875,60.0,35578.44216682379,3.6546269704604293,0.8,592.9740361137299,Off-peak but high demand detected
2024-12-16 22:05:25.890062,Kungsträdgården,183,674.7791748046875,60.0,35578.44216682379,4.864559146907781,0.8,592.9740361137299,Off-peak but high demand detected
2024-12-16 22:05:25.890062,Odenplan,233,674.7791748046875,60.0,35578.44216682379,1.5226486246962971,0.8,592.9740361137299,Off-peak but high demand detected
2024-12-16 22:05:25.890062,Medborgarplatsen,226,674.7791748046875,60.0,35578.44216682379,1.6536494814116378,0.8,592.9740361137299,Off-peak but high demand detected
2024-12-16 23:05:25.890062,T-Centralen,2000,682.3648071289062,48.0,30775.482342407056,1.0,0.8,641.1558821334803,Off-peak but high demand detected
2024-12-16 23:05:25.890062,Slussen,1000,682.3648071289062,48.0,30775.482342407056,1.0,0.8,641.1558821334803,Off-peak but high demand detected
2024-12-16 23:05:25.890062,Gullmarsplan,560,682.3648071289062,60.0,35978.40261466085,3.0925429207938055,0.8,599.6400435776809,Off-peak but high demand detected
2024-12-16 23:05:25.890062,Fridhemsplan,500,682.3648071289062,60.0,35978.40261466085,3.8236480712890626,0.8,599.6400435776809,Off-peak but high demand detected
2024-12-16 23:05:25.890062,Tekniska högskolan,300,682.3648071289062,60.0,35978.40261466085,5.445108999120127,0.8,599.6400435776809,Off-peak but high demand detected
2024-12-16 23:05:25.890062,Universitet,280,682.3648071289062,60.0,35978.40261466085,6.02598951228712,0.8,599.6400435776809,Off-peak but high demand detected
2024-12-16 23:05:25.890062,Gamla stan,433,682.3648071289062,60.0,35978.40261466085,3.7294359677406925,0.8,599.6400435776809,Off-peak but high demand detected
2024-12-16 23:05:25.890062,Kungsträdgården,366,682.3648071289062,60.0,35978.40261466085,4.952969780057183,0.8,599.6400435776809,Off-peak but high demand detected
2024-12-16 23:05:25.890062,Odenplan,746,682.3648071289062,60.0,35978.40261466085,1.5734906644028566,0.8,599.6400435776809,Off-peak but high demand detected
2024-12-16 23:05:25.890062,Medborgarplatsen,725,682.3648071289062,60.0,35978.40261466085,1.705964187095905,0.8,599.6400435776809,Off-peak but high demand detected
2024-12-17 00:05:25.890062,T-Centralen,2000,749.6513671875,48.0,33810.188000334354,1.0,0.8,704.3789166736324,Off-peak but high demand detected
2024-12-17 00:05:25.890062,Slussen,1000,749.6513671875,48.0,33810.188000334354,1.0,0.8,704.3789166736324,Off-peak but high demand detected
2024-12-17 00:05:25.890062,Gullmarsplan,560,749.6513671875,60.0,39526.15730987965,3.693315778459822,0.8,658.7692884979941,Off-peak but high demand detected
2024-12-17 00:05:25.890062,Fridhemsplan,500,749.6513671875,60.0,39526.15730987965,4.496513671875,0.8,658.7692884979941,Off-peak but high demand detected
2024-12-17 00:05:25.890062,Tekniska högskolan,449,749.6513671875,60.0,39526.15730987965,6.277863455290842,0.8,658.7692884979941,Off-peak but high demand detected
